InvoiceNo,CustomerID,ProductID,Product,Category,Quantity,UnitPrice,Discount,PaymentMethod,Country,City,CustomerAge,CustomerGender,SignupDate,InvoiceDate,ShippingCost,DeliveryTimeDays,ReturnStatus,CustomerTenure,Device,Revenue,Profit,OrderValue,Year,Month,Day,DayOfWeek,WeekOfYear,CustomerLifetimeDays,ProfitMargin,AvgOrderValue,HighValueCustomer,CohortMonth,OrderMonth
4890,10093,227,Monitor,Accessories,1,109.48262649377682,0.19574278665216963,Card,UK,Toronto,26,Female,2023-08-21,2023-01-29,26.710316167150292,2,Yes,4,Desktop,88.05219209388629,16.885616364452705,114.76250826103659,2023,1,29,6,4,-204,0.19176826792055665,487.62407279606,0,2023-01,2023-01
2257,10178,265,Monitor,Accessories,7,332.31581191071314,0.015815929900350346,UPI,UK,Mumbai,53,Female,2023-02-05,2023-09-30,31.88071854400339,4,No,4,Desktop,2289.4194982732874,327.96829823867796,2321.3002168172907,2023,9,30,5,39,237,0.1432539115203816,2488.30654450706,0,2023-01,2023-09
1683,10061,362,Headphones,Accessories,9,122.58245112482268,0.13385113134380894,Card,India,Mumbai,26,Male,2023-01-04,2023-01-14,26.26079512617007,9,No,1,Mobile,955.571862229812,189.9529026449207,981.8326573559821,2023,1,14,5,2,10,0.19878452908990912,1593.0100285361386,0,2023-01,2023-01
1663,10184,428,Laptop,Electronics,7,146.02455624134146,0.16619384616602417,UPI,India,Mumbai,33,Male,2023-02-13,2023-11-02,36.42409957732521,8,Yes,2,Mobile,852.2932152343421,214.09888229138005,888.7173148116674,2023,11,2,3,44,262,0.2512033164930364,2930.004441825764,0,2023-04,2023-11
2998,10193,460,Laptop,Accessories,5,582.3735860155261,0.08938647939505963,Card,USA,London,53,Female,2023-02-25,2023-11-09,24.51636198981318,3,No,4,Desktop,2651.5863073446117,541.5080239010571,2676.1026693344247,2023,11,9,3,45,257,0.20422040285889903,2296.9305727415153,0,2023-01,2023-11
4898,10078,363,Laptop,Electronics,8,79.68389443750345,0.13652269065611533,UPI,Canada,New York,50,Female,2023-02-11,2023-07-08,14.102293178391365,1,Yes,1,Mobile,550.4418781355009,86.49080799061633,564.5441713138923,2023,7,8,5,27,147,0.15712977414361104,1865.6333509340384,0,2023-02,2023-07
4445,10135,486,Headphones,Accessories,2,50.31226376569471,0.04906613835905621,UPI,India,New York,48,Female,2023-09-12,2023-12-26,14.627020226047126,1,Yes,3,Desktop,95.6872705412196,14.32240575441112,110.31429076726673,2023,12,26,1,52,105,0.1496793217467876,2360.615935652116,0,2023-04,2023-12
4743,10025,209,Laptop,Electronics,9,720.1258194410879,0.09123715484041085,UPI,USA,New York,23,Male,2023-08-16,2023-10-22,5.26116959793235,6,No,4,Desktop,5889.812296933472,1482.9774693657478,5895.073466531404,2023,10,22,6,42,67,0.2517868812454107,2462.8187650520977,1,2023-03,2023-10
2631,10178,394,Tablet,Accessories,6,374.41415294422364,0.1863318974730609,Cash,India,New York,27,Male,2023-04-24,2023-07-02,18.54309720014026,3,Yes,2,Mobile,1827.8931203121458,226.01466162487364,1846.436217512286,2023,7,2,6,26,69,0.12364763514525266,2488.30654450706,0,2023-01,2023-07
2495,10172,317,Monitor,Electronics,9,142.8678422491958,0.09054001675834653,Cash,USA,New York,33,Female,2023-08-25,2023-12-18,38.70129382153338,4,No,3,Mobile,1169.3932687595232,203.46659252090862,1208.0945625810566,2023,12,18,0,51,115,0.1739932988811739,1182.235004958257,0,2023-02,2023-12
4304,10043,469,Tablet,Electronics,2,268.5405154425141,0.2699229235226615,UPI,USA,London,21,Male,2023-06-23,2023-02-05,40.73732189769243,1,No,4,Desktop,392.1105488599766,51.09064911998871,432.847870757669,2023,2,5,6,5,-138,0.13029654333077706,3421.85869647047,0,2023-01,2023-02
4763,10132,279,Laptop,Electronics,3,649.244777205351,0.1885220872922969,Card,Canada,Toronto,39,Male,2023-09-12,2023-02-06,14.11103939430875,8,Yes,4,Mobile,1580.543389928928,239.60273734345816,1594.6544293232369,2023,2,6,0,6,-218,0.15159516585889637,1353.1466186924708,0,2023-01,2023-02
2136,10069,292,Tablet,Accessories,8,290.02583579803417,0.13159470553079533,Card,India,London,30,Male,2023-10-04,2023-01-14,48.15697985921335,1,Yes,2,Desktop,2014.8797707189524,263.015648364277,2063.0367505781655,2023,1,14,5,2,-263,0.13053664649699043,2374.1159748849523,0,2023-01,2023-01
2853,10153,465,Laptop,Accessories,1,504.63070261799976,0.01162708066625474,UPI,USA,Mumbai,33,Female,2023-12-01,2023-05-03,27.6081257066057,5,No,4,Desktop,498.7633207319915,138.33425229209092,526.3714464385972,2023,5,3,2,18,-212,0.2773545017084853,1189.003784159761,0,2023-01,2023-05
2520,10117,456,Headphones,Accessories,7,139.26140059213884,0.14986450056140135,Cash,UK,London,46,Male,2023-03-10,2023-03-24,46.26404370583262,6,No,2,Desktop,828.737422414417,204.1850221103114,875.0014661202496,2023,3,24,4,12,14,0.24638083980260636,2545.8154826268365,0,2023-02,2023-03
3489,10067,332,Tablet,Electronics,7,596.3317648533381,0.22943287263752676,Card,UK,New York,23,Male,2023-11-22,2023-06-08,36.8044376837734,2,No,2,Desktop,3216.595584986214,682.5147791235107,3253.4000226699873,2023,6,8,3,23,-167,0.21218544920885227,2512.0019646026153,1,2023-04,2023-06
1563,10018,475,Headphones,Accessories,1,329.7561301663988,0.07966727940372409,Cash,UK,London,43,Female,2023-08-18,2023-11-25,37.509504036008586,7,Yes,2,Mobile,303.4853564093415,43.97048936819467,340.99486044535007,2023,11,25,5,47,99,0.1448850444991066,795.1863030287055,0,2023-10,2023-11
2291,10019,463,Headphones,Electronics,9,634.4290658381422,0.2420320708946302,Card,Canada,New York,28,Female,2023-03-08,2023-04-12,8.826962958773201,7,No,2,Desktop,4327.891966778318,874.4305140118688,4336.7189297370915,2023,4,12,2,15,35,0.20204536543983898,3563.0931788923244,1,2023-04,2023-04
4581,10112,370,Phone,Accessories,8,812.2269846579425,0.07554202981526444,UPI,USA,London,41,Male,2023-10-31,2023-12-03,14.89960071036188,1,Yes,4,Desktop,6006.957676529199,1226.4203731852322,6021.85727723956,2023,12,3,6,48,33,0.20416664128951448,1834.7712572933065,1,2023-02,2023-12
4878,10139,200,Laptop,Electronics,4,619.4134910021926,0.24712391638524012,Cash,Canada,New York,46,Female,2023-02-05,2023-03-24,5.396667498251269,4,Yes,3,Desktop,1865.3664129755082,406.80049728363144,1870.7630804737594,2023,3,24,4,12,47,0.21808074513078124,2457.0349948692847,0,2023-01,2023-03
4457,10046,263,Monitor,Electronics,5,309.8326113431203,0.025580502483503218,Card,India,Mumbai,20,Male,2023-06-08,2023-02-13,37.225743821453186,4,Yes,3,Mobile,1509.5346872959367,169.0935945334623,1546.7604311173898,2023,2,13,0,7,-115,0.11201703144454629,1682.2816480615243,0,2023-01,2023-02
4458,10000,483,Laptop,Electronics,2,270.6288275173344,0.2598551126607088,UPI,India,New York,27,Male,2023-05-29,2023-03-09,20.49972297928295,5,No,1,Desktop,400.6090861071639,118.01158252131053,421.10880908644685,2023,3,9,3,10,-81,0.29458039423934124,2280.6253023992795,0,2023-01,2023-03
4184,10089,320,Monitor,Accessories,9,340.87253955877907,0.14975593527999914,UPI,USA,London,18,Female,2023-01-27,2023-02-17,40.39936322343561,1,Yes,2,Desktop,2608.4236822729704,503.6547749406241,2648.823045496406,2023,2,17,4,7,21,0.1930877941200646,2664.1859989506265,0,2023-01,2023-02
2636,10141,306,Laptop,Accessories,6,181.32810297177474,0.08896127688607859,UPI,UK,Mumbai,60,Female,2023-03-13,2023-02-26,20.25212989716618,1,No,4,Mobile,991.1815403764518,282.79039224950037,1011.433670273618,2023,2,26,6,8,-15,0.28530635481982064,1303.3204510999954,0,2023-02,2023-02
4696,10063,374,Headphones,Accessories,3,197.54841383301968,0.07953397512454463,Cash,USA,London,43,Male,2023-09-05,2023-03-16,41.87001885344875,7,Yes,4,Desktop,545.5098096039931,55.62106551843838,587.3798284574418,2023,3,16,3,11,-173,0.10196162294279527,2592.0199788767322,0,2023-03,2023-03
3999,10037,403,Tablet,Electronics,7,794.8772798621645,0.1296031676791088,Cash,USA,Mumbai,29,Female,2023-04-11,2023-01-22,10.881421418674085,9,No,1,Desktop,4843.010665331121,724.0866566039247,4853.892086749795,2023,1,22,6,3,-79,0.1495116791270618,2866.9756595223207,1,2023-01,2023-01
4152,10036,364,Tablet,Electronics,9,397.0379249772961,0.2997148494310935,UPI,USA,Toronto,31,Female,2023-07-09,2023-05-12,12.80179205408787,1,No,3,Desktop,2502.357867668628,302.2826134821151,2515.159659722716,2023,5,12,4,19,-58,0.12079911406266713,1963.309426583294,0,2023-01,2023-05
1698,10125,319,Phone,Accessories,3,447.2752769591741,0.06609821803127476,Cash,Canada,Toronto,42,Male,2023-04-06,2023-10-29,20.339444281277142,2,Yes,4,Desktop,1253.1335345481834,318.1997215696276,1273.4729788294605,2023,10,29,6,43,206,0.2539232354709543,2984.8161793496265,0,2023-01,2023-10
3160,10138,243,Monitor,Accessories,2,602.168476255475,0.030964994663699882,Card,India,Toronto,25,Male,2023-10-09,2023-09-24,23.381932499702298,6,No,1,Mobile,1167.044665203152,191.42451278579563,1190.4265977028542,2023,9,24,6,38,-15,0.16402500991894226,888.4924876191926,0,2023-09,2023-09
1001,10099,355,Monitor,Accessories,7,597.8604252485167,0.17551055061559856,UPI,USA,London,60,Male,2023-11-18,2023-10-14,20.691626487934027,6,Yes,3,Mobile,3450.5072897531154,925.0758344295949,3471.1989162410496,2023,10,14,5,41,-35,0.2680985016831494,2893.0716030430726,1,2023-07,2023-10
1641,10076,406,Monitor,Electronics,7,86.02933409148721,0.14656273993207714,UPI,USA,London,21,Male,2023-10-05,2023-04-30,39.364116463544896,2,Yes,4,Mobile,513.9444742075475,136.95441924493338,553.3085906710924,2023,4,30,6,17,-158,0.2664770731431714,1458.6306000126456,0,2023-04,2023-04
3267,10002,307,Headphones,Electronics,4,834.9099706109123,0.1572588813189922,Cash,USA,Mumbai,45,Male,2023-01-17,2023-09-03,9.362812668202162,9,Yes,2,Desktop,2814.45185052227,657.3404431289442,2823.814663190472,2023,9,3,6,35,229,0.23355895856131395,1889.2530815769592,0,2023-01,2023-09
2589,10160,450,Monitor,Electronics,9,193.78002215946063,0.2000806252671651,UPI,Canada,Mumbai,24,Male,2023-09-20,2023-02-25,20.80476588373196,4,Yes,1,Mobile,1395.0755474535958,325.27073755811085,1415.8803133373278,2023,2,25,5,8,-207,0.23315636070879545,2873.529270375876,0,2023-01,2023-02
1854,10133,329,Tablet,Electronics,8,728.6102033286754,0.08014322096119479,Card,Canada,Mumbai,27,Female,2023-04-17,2023-02-07,42.67579997819567,7,Yes,4,Mobile,5361.736278469795,1286.9879521891332,5404.412078447991,2023,2,7,1,6,-69,0.240031938414627,2787.05203601584,1,2023-02,2023-02
2759,10177,492,Headphones,Electronics,1,777.2175683656033,0.2731994986151665,Cash,Canada,Mumbai,53,Female,2023-03-09,2023-09-02,8.00586847679774,6,Yes,1,Desktop,564.8821183732216,132.60764027510857,572.8879868500194,2023,9,2,5,35,177,0.23475276692595493,2551.775995472861,0,2023-04,2023-09
4296,10009,219,Laptop,Accessories,1,720.6015434094874,0.1307016198366871,Cash,USA,New York,19,Male,2023-05-08,2023-01-21,47.40545784521108,3,Yes,1,Mobile,626.4177544290507,111.11502836099744,673.8232122742618,2023,1,21,5,3,-107,0.17738167153686982,2573.649059315093,0,2023-01,2023-01
3432,10004,481,Monitor,Electronics,5,587.3980936230623,0.03872585854273853,UPI,UK,Toronto,43,Female,2023-10-20,2023-04-20,49.38425790224058,8,No,1,Mobile,2823.2529907057065,667.8843370035067,2872.637248607947,2023,4,20,3,16,-183,0.2365655289137092,1850.9581124109795,0,2023-01,2023-04
4474,10150,484,Monitor,Electronics,6,34.316817166705206,0.22268962702018327,UPI,UK,New York,31,Female,2023-10-21,2023-04-04,8.985567822128605,7,Yes,2,Mobile,160.04890770799082,44.73069180855419,169.03447553011944,2023,4,4,1,14,-200,0.2794813938384717,1289.8743922165188,0,2023-01,2023-04
2661,10137,200,Laptop,Electronics,3,373.1679825159073,0.19293130578535508,UPI,UK,New York,33,Male,2023-04-06,2023-05-16,18.107263501508164,9,Yes,3,Desktop,903.5165891154803,150.44879231366642,921.6238526169885,2023,5,16,1,20,40,0.16651469837532473,2252.4829379335433,0,2023-05,2023-05
2153,10171,318,Monitor,Electronics,9,612.7426407753295,0.09472302074521112,Cash,India,New York,60,Female,2023-01-01,2023-08-19,21.75802997159103,3,No,3,Desktop,4992.316262115232,1442.668596504951,5014.074292086823,2023,8,19,5,33,230,0.2889778052429907,2823.34545610378,1,2023-05,2023-08
2076,10129,234,Laptop,Electronics,6,399.7022700040879,0.18645561721021456,UPI,USA,New York,59,Female,2023-10-25,2023-01-08,39.93761158937267,1,No,4,Mobile,1951.0532193009112,200.40500208871373,1990.9908308902839,2023,1,8,6,1,-290,0.10271631757975395,2377.7899734063253,0,2023-01,2023-01
2707,10012,397,Headphones,Accessories,4,866.2102970145568,0.06595858691069306,Card,UK,Toronto,34,Male,2023-06-29,2023-11-24,31.816706545253023,2,Yes,2,Mobile,3236.305159423939,549.5780398729122,3268.121865969192,2023,11,24,4,47,148,0.16981650765304743,2381.769894872753,1,2023-02,2023-11
3777,10167,444,Tablet,Electronics,7,322.62622984262305,0.13345180780215884,UPI,UK,New York,63,Female,2023-06-30,2023-10-17,33.99645652216553,1,Yes,3,Desktop,1956.9982335801112,247.40309112639125,1990.9946901022768,2023,10,17,1,42,109,0.12641968034574805,2905.529530566239,0,2023-03,2023-10
2695,10129,258,Laptop,Electronics,8,307.6640966094872,0.2698237566501976,UPI,UK,Mumbai,39,Female,2023-08-23,2023-09-08,39.08794202683277,5,Yes,4,Desktop,1797.1921142074086,225.2312430731422,1836.2800562342413,2023,9,8,4,36,16,0.12532396580900473,2377.7899734063253,0,2023-01,2023-09
2733,10083,360,Phone,Electronics,9,280.67773923080483,0.04006026994822482,Cash,USA,London,21,Male,2023-11-15,2023-12-27,10.309054974666157,2,No,4,Desktop,2424.9034190588523,637.9578955119016,2435.2124740335184,2023,12,27,2,52,42,0.26308589880231364,2613.2802426810276,0,2023-02,2023-12
2439,10064,378,Laptop,Accessories,6,346.1252515815796,0.1160089349962386,UPI,UK,Mumbai,36,Female,2023-12-03,2023-03-28,42.49442556096181,3,Yes,1,Desktop,1835.829778621773,520.776557854371,1878.3242041827348,2023,3,28,1,13,-250,0.2836736629500246,2380.062639211501,0,2023-01,2023-03
3294,10062,405,Monitor,Accessories,6,566.2568650279035,0.24634272741610416,Cash,UK,London,19,Female,2023-01-08,2023-07-23,36.75289118810648,8,No,2,Mobile,2560.5816268730214,654.360861874866,2597.3345180611277,2023,7,23,6,29,196,0.25555165084659714,2209.032053150145,0,2023-01,2023-07
1835,10100,211,Headphones,Accessories,8,712.874988387139,0.29084726982185344,UPI,USA,Mumbai,56,Female,2023-01-27,2023-08-07,30.980377633836664,5,Yes,3,Desktop,4044.2979543236333,1194.3747863287463,4075.27833195747,2023,8,7,0,32,192,0.295323143798512,1897.4383223307564,1,2023-02,2023-08
4510,10072,475,Headphones,Electronics,5,669.3165593840093,0.13617784092653876,Card,India,Mumbai,26,Male,2023-11-04,2023-08-29,45.03809006523755,4,Yes,2,Mobile,2890.8523771535774,414.1602612458276,2935.890467218815,2023,8,29,1,35,-67,0.14326579403325415,3274.2724532220573,0,2023-02,2023-08
1202,10016,380,Laptop,Accessories,3,811.56346358185,0.15209988604300423,Card,Canada,London,36,Male,2023-05-26,2023-11-16,36.51378592477132,5,No,2,Desktop,2064.374259763154,264.5701688848348,2100.888045687925,2023,11,16,3,46,174,0.1281599824419381,1906.2916662647992,0,2023-04,2023-11
4255,10008,441,Tablet,Electronics,3,888.1957155874763,0.1716515885351309,Cash,UK,Toronto,33,Female,2023-04-01,2023-09-15,14.076498318396144,6,Yes,3,Desktop,2207.2065302303663,450.5808106297335,2221.2830285487626,2023,9,15,4,37,167,0.2041407564079227,2251.923932231075,0,2023-04,2023-09
1122,10142,415,Phone,Electronics,6,819.7574614964842,0.2797044424901132,Cash,Canada,New York,42,Female,2023-12-08,2023-04-19,24.338542148405004,7,Yes,3,Desktop,3542.805946508998,941.7044729288565,3567.144488657403,2023,4,19,2,16,-233,0.2658075229485236,3408.1393042882946,1,2023-01,2023-04
1400,10151,450,Headphones,Accessories,2,38.56649530686748,0.2574620372931089,UPI,India,Mumbai,35,Male,2023-09-29,2023-09-13,27.231929012107997,9,Yes,2,Desktop,57.27417370781251,6.183767572585322,84.5061027199205,2023,9,13,2,37,-16,0.10796781816761195,1554.3242325916247,0,2023-01,2023-09
1766,10037,498,Monitor,Electronics,6,741.1995944809489,0.0511803373864933,UPI,India,Toronto,40,Male,2023-11-18,2023-10-09,7.484793203768254,1,No,4,Mobile,4219.588494988092,1262.1343313308726,4227.07328819186,2023,10,9,0,41,-40,0.2991131321999764,2866.9756595223207,1,2023-01,2023-10
1293,10162,325,Monitor,Electronics,6,224.23158214596498,0.1310273453541225,Card,UK,New York,38,Female,2023-01-05,2023-08-08,47.95868810120251,4,Yes,2,Mobile,1169.106679156946,257.7286155814994,1217.0653672581486,2023,8,8,1,32,215,0.22044918584106454,1201.5628455087915,0,2023-08,2023-08
3327,10093,416,Tablet,Electronics,8,150.26948185382298,0.13920012845892787,UPI,USA,Toronto,28,Male,2023-03-23,2023-03-24,10.785976735859531,9,Yes,3,Mobile,1034.8156054105143,306.08641334787904,1045.6015821463739,2023,3,24,4,12,1,0.2957883624362755,487.62407279606,0,2023-01,2023-03
4908,10094,484,Headphones,Accessories,7,645.7190091031528,0.236728833494627,Card,India,Toronto,56,Female,2023-08-07,2023-04-17,36.38575702520271,5,No,2,Desktop,3450.010909189999,596.9082143992864,3486.3966662152015,2023,4,17,0,16,-112,0.1730163266467554,2966.7977249220617,1,2023-01,2023-04
3931,10048,384,Laptop,Electronics,8,333.348331499541,0.18086786478163058,Cash,Canada,New York,58,Female,2023-04-28,2023-03-10,27.780396624089608,8,No,3,Mobile,2184.450644421599,418.55115042716824,2212.2310410456885,2023,3,10,4,10,-49,0.19160476410671784,1617.7395766141738,0,2023-01,2023-03
4681,10068,238,Monitor,Electronics,9,75.97482010303439,0.19626613860870387,UPI,Canada,Mumbai,21,Male,2023-03-22,2023-04-07,6.153451244799016,1,Yes,4,Desktop,549.5718197692881,137.65251138144507,555.7252710140872,2023,4,7,4,14,16,0.25047228847947844,1469.9822251149546,0,2023-03,2023-04
1197,10061,422,Tablet,Accessories,6,154.87713971039412,0.2994599722996853,Cash,Canada,Toronto,42,Male,2023-03-11,2023-07-31,46.61363641389627,4,Yes,2,Desktop,650.98581445719,168.30593113156732,697.5994508710863,2023,7,31,0,31,142,0.25854009011226375,1593.0100285361386,0,2023-01,2023-07
4029,10187,383,Headphones,Electronics,3,20.910828532561844,0.022488013041003917,UPI,Canada,Mumbai,49,Female,2023-04-25,2023-10-13,43.332656396851995,9,No,4,Mobile,61.32175664347019,8.990174901832665,104.65441304032218,2023,10,13,4,41,171,0.14660661067004804,1079.367572384611,0,2023-07,2023-10
2930,10177,377,Headphones,Electronics,3,905.1591547978131,0.0669029470601199,Card,India,Mumbai,47,Female,2023-09-20,2023-08-25,28.591606755672597,1,Yes,2,Desktop,2533.8040193501765,724.5671478715512,2562.3956261058493,2023,8,25,4,34,-26,0.2859602172615445,2551.775995472861,0,2023-04,2023-08
4582,10077,493,Headphones,Accessories,1,44.12562416441382,0.12236878121146405,Cash,UK,Mumbai,62,Male,2023-11-02,2023-01-08,15.302405126275037,1,Yes,2,Desktop,38.72602531521938,10.590972486557602,54.02843044149442,2023,1,8,6,1,-298,0.2734846243669457,1454.8342602132786,0,2023-01,2023-01
3799,10116,350,Headphones,Electronics,5,225.26665411932083,0.10433472091466615,Cash,UK,New York,43,Female,2023-05-22,2023-10-21,10.473030080604241,4,No,3,Mobile,1008.8176031520043,104.55492636344533,1019.2906332326085,2023,10,21,5,42,152,0.10364106062063971,1636.8606134560243,0,2023-02,2023-10
3191,10119,325,Headphones,Electronics,4,427.9375250741492,0.006493668404095076,UPI,Canada,London,53,Male,2023-07-26,2023-07-08,21.352661574445698,3,Yes,1,Desktop,1700.6345627545943,213.7929291725026,1721.98722432904,2023,7,8,5,27,-18,0.12571362117103663,2886.0770398521227,0,2023-01,2023-07
1608,10136,433,Monitor,Electronics,9,369.4398994318027,0.02753328194135275,Cash,UK,Mumbai,51,Male,2023-04-21,2023-03-22,16.494272647074073,7,Yes,3,Desktop,3233.412058683257,644.1584790952221,3249.906331330331,2023,3,22,2,12,-30,0.19921942128141346,1515.5427018591542,1,2023-02,2023-03
4272,10161,207,Tablet,Electronics,9,913.4913593745202,0.20428598742107285,Card,Canada,London,26,Male,2023-10-30,2023-04-18,27.80110404528344,3,No,2,Mobile,6541.900875216705,1257.2951437642696,6569.7019792619885,2023,4,18,1,16,-195,0.19219110282263652,4026.724557980556,1,2023-03,2023-04
2147,10075,328,Headphones,Electronics,5,59.48316681985127,0.2637973390087682,Cash,Canada,London,29,Male,2023-04-22,2023-11-17,48.488418325554306,1,Yes,1,Mobile,218.95832848479927,52.91744835494899,267.4467468103536,2023,11,17,4,46,209,0.2416781710069671,1198.862477460134,0,2023-07,2023-11
